ENGINE RUN TIME,ENGINE RPM,VEHICLE SPEED,THROTTLE,ENGINE LOAD,COOLANT TEMPERATURE,LONG TERM FUEL TRIM BANK 1,SHORT TERM FUEL TRIM BANK 1,INTAKE MANIFOLD PRESSURE,FUEL TANK,ABSOLUTE THROTTLE B,PEDAL D,PEDAL E,COMMANDED THROTTLE ACTUATOR,FUEL AIR COMMANDED EQUIV RATIO,ABSOLUTE BAROMETRIC PRESSURE,RELATIVE THROTTLE POSITION,INTAKE AIR TEMP,TIMING ADVANCE,CATALYST TEMPERATURE BANK1 SENSOR1,CATALYST TEMPERATURE BANK1 SENSOR2,CONTROL MODULE VOLTAGE,COMMANDED EVAPORATIVE PURGE,TIME RUN WITH MIL ON,TIME SINCE TROUBLE CODES CLEARED,DISTANCE TRAVELED WITH MIL ON,WARM UPS SINCE CODES CLEARED
964.0,3.0,23.137255,34.509804,87.0,-1.5625,-0.78125,37.0,59.607841,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,50.0,2.0,512.400024,384.0,422.40000000000003,0.0,0.0,8266.0,0.0,255.0,
746.75,3.0,16.078432,49.019608,87.0,-1.5625,0.78125,41.0,59.607841,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,50.0,7.0,512.400024,384.0,422.40000000000003,0.0,0.0,8266.0,0.0,255.0,
746.75,3.0,16.078432,49.019608,87.0,-1.5625,0.78125,41.0,58.431374,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,50.0,7.0,512.400024,384.0,422.40000000000003,36.862743,0.0,8266.0,0.0,255.0,
746.75,3.0,16.078432,49.019608,87.0,-1.5625,0.78125,41.0,58.431374,52.941177,25.09804,40.784313,20.392157,0.0,102.0,3.921569,50.0,7.0,511.200012,383.100006,421.41000660000003,36.862743,0.0,8266.0,0.0,255.0,
746.75,3.0,16.078432,44.313725,87.0,-1.5625,3.90625,41.0,58.431374,52.941177,25.09804,40.784313,20.392157,0.0,102.0,3.921569,50.0,7.0,511.200012,383.100006,421.41000660000003,36.862743,0.0,8266.0,0.0,255.0,
1457.75,8.0,20.784313,44.313725,87.0,-1.5625,3.90625,43.0,58.431374,52.941177,25.09804,40.784313,20.392157,0.0,102.0,3.921569,50.0,20.0,511.200012,383.100006,421.41000660000003,36.862743,0.0,8266.0,0.0,255.0,
1457.75,8.0,20.784313,44.313725,87.0,-1.5625,3.90625,43.0,54.117645,52.941177,25.09804,40.784313,20.392157,0.0,102.0,3.921569,50.0,20.0,510.400024,382.299988,420.5299868,44.705883,0.0,8266.0,0.0,255.0,
1457.75,8.0,20.784313,44.313725,87.0,-1.5625,3.90625,43.0,54.117645,49.019608,16.078432,31.764706,16.862745,0.0,102.0,0.0,50.0,20.0,510.400024,382.299988,420.5299868,44.705883,0.0,8266.0,0.0,255.0,
1004.5,12.0,20.784313,69.803925,87.0,-5.46875,2.34375,69.0,54.117645,49.019608,16.078432,31.764706,16.862745,0.0,102.0,0.0,50.0,0.0,510.400024,382.299988,420.5299868,44.705883,0.0,8266.0,0.0,255.0,
1004.5,12.0,20.392157,69.803925,87.0,-5.46875,2.34375,69.0,54.117645,49.019608,16.078432,31.764706,16.862745,0.0,102.0,0.0,50.0,0.0,510.400024,382.299988,420.5299868,58.823528,0.0,8266.0,0.0,255.0,
1004.5,12.0,20.392157,69.803925,87.0,-5.46875,2.34375,69.0,53.333332,52.156864,23.137255,38.823528,16.862745,0.0,102.0,0.784314,50.0,0.0,510.400024,382.100006,420.31000660000007,58.823528,0.0,8266.0,0.0,255.0,
1004.5,12.0,20.392157,69.803925,87.0,-5.46875,2.34375,69.0,53.333332,52.156864,23.137255,38.823528,19.607843,0.0,102.0,0.784314,50.0,0.0,510.400024,382.100006,420.31000660000007,58.823528,0.0,8266.0,0.0,255.0,
1214.0,18.0,16.862745,21.17647,87.0,-1.5625,3.125,22.0,53.333332,52.156864,23.137255,38.823528,19.607843,0.0,102.0,0.784314,50.0,15.0,510.400024,382.100006,420.31000660000007,58.823528,0.0,8266.0,0.0,255.0,
1214.0,18.0,16.862745,21.17647,87.0,-1.5625,3.125,22.0,51.764706,52.156864,23.137255,38.823528,19.607843,0.0,102.0,0.784314,50.0,15.0,510.400024,382.100006,420.31000660000007,27.843138,0.0,8266.0,0.0,255.0,
1214.0,18.0,16.862745,21.17647,87.0,-1.5625,3.125,22.0,51.764706,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,50.0,15.0,510.200012,381.5,419.65000000000003,27.843138,0.0,8266.0,0.0,255.0,
1214.0,18.0,16.862745,21.568628,87.0,-1.5625,6.25,22.0,51.764706,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,50.0,15.0,510.200012,381.5,419.65000000000003,27.843138,0.0,8266.0,0.0,255.0,
857.0,16.0,16.470589,21.568628,87.0,-1.5625,6.25,23.0,51.764706,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,50.0,7.0,510.200012,381.5,419.65000000000003,27.843138,0.0,8266.0,0.0,255.0,
857.0,16.0,16.470589,21.568628,87.0,-1.5625,6.25,23.0,58.431374,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,50.0,7.0,509.400024,380.799988,418.87998680000004,23.921568,0.0,8266.0,0.0,255.0,
857.0,16.0,16.470589,21.568628,87.0,-1.5625,6.25,23.0,58.431374,47.843136,16.078432,31.764706,16.078432,0.0,102.0,0.0,50.0,7.0,509.400024,380.799988,418.87998680000004,23.921568,0.0,8266.0,0.0,255.0,
846.75,8.0,16.470589,23.921568,87.0,-1.5625,2.34375,25.0,58.431374,47.843136,16.078432,31.764706,16.078432,0.0,102.0,0.0,50.0,7.0,509.400024,380.799988,418.87998680000004,23.921568,0.0,8266.0,0.0,255.0,
846.75,8.0,16.078432,23.921568,87.0,-1.5625,2.34375,25.0,58.431374,47.843136,16.078432,31.764706,16.078432,0.0,102.0,0.0,50.0,7.0,509.400024,380.799988,418.87998680000004,23.921568,0.0,8266.0,0.0,255.0,
846.75,8.0,16.078432,23.921568,87.0,-1.5625,2.34375,25.0,61.960785,47.843136,16.078432,31.764706,16.078432,0.0,102.0,0.0,50.0,7.0,508.299988,379.899994,417.88999340000004,24.313726,0.0,8266.0,0.0,255.0,
846.75,8.0,16.078432,23.921568,87.0,-1.5625,2.34375,25.0,61.960785,47.843136,16.078432,31.764706,16.078432,0.0,102.0,0.0,50.0,7.0,508.299988,379.899994,417.88999340000004,24.313726,0.0,8266.0,0.0,255.0,
664.0,8.0,18.82353,39.607841,87.0,-1.5625,5.46875,46.0,61.960785,47.843136,16.078432,31.764706,16.078432,0.0,102.0,0.0,51.0,4.0,508.299988,379.899994,417.88999340000004,24.313726,0.0,8266.0,0.0,255.0,
664.0,8.0,18.82353,39.607841,87.0,-1.5625,5.46875,46.0,57.254902,47.843136,16.078432,31.764706,16.078432,0.0,102.0,0.0,51.0,4.0,508.299988,379.899994,417.88999340000004,46.666668,0.0,8266.0,0.0,255.0,
664.0,8.0,18.82353,39.607841,87.0,-1.5625,5.46875,46.0,57.254902,50.588234,19.607843,36.470589,20.0,0.0,102.0,0.0,51.0,4.0,507.700012,379.399994,417.3399934,46.666668,0.0,8266.0,0.0,255.0,
664.0,8.0,18.82353,86.666664,88.0,-1.5625,0.0,46.0,57.254902,50.588234,19.607843,36.470589,20.0,0.0,102.0,0.0,51.0,4.0,507.700012,379.399994,417.3399934,46.666668,0.0,8266.0,0.0,255.0,
785.75,8.0,25.490196,86.666664,88.0,-5.46875,0.0,90.0,57.254902,50.588234,19.607843,36.470589,20.0,0.0,102.0,0.0,51.0,-17.0,507.700012,379.399994,417.3399934,46.666668,0.0,8266.0,0.0,255.0,
785.75,8.0,25.490196,86.666664,88.0,-5.46875,0.0,90.0,57.254902,50.588234,19.607843,36.470589,20.0,0.0,102.0,0.0,51.0,-17.0,507.299988,378.700012,416.57001320000006,0.0,0.0,8266.0,0.0,255.0,
785.75,8.0,25.490196,86.666664,88.0,-5.46875,0.0,90.0,57.254902,60.0,27.843138,43.92157,25.09804,0.0,102.0,7.45098,51.0,-17.0,507.299988,378.700012,416.57001320000006,0.0,0.0,8266.0,0.0,255.0,
1399.0,16.0,25.490196,58.431374,88.0,-1.5625,0.0,44.0,57.254902,60.0,27.843138,43.92157,25.09804,0.0,102.0,7.45098,50.0,18.0,507.299988,378.700012,416.57001320000006,0.0,0.0,8266.0,0.0,255.0,
1399.0,16.0,18.82353,58.431374,88.0,-1.5625,0.0,44.0,57.254902,60.0,27.843138,43.92157,25.09804,0.0,102.0,7.45098,50.0,18.0,507.299988,378.700012,416.57001320000006,0.0,0.0,8266.0,0.0,255.0,
1399.0,16.0,18.82353,58.431374,88.0,-1.5625,0.0,44.0,54.117645,54.901962,27.843138,43.92157,25.09804,0.0,102.0,2.745098,50.0,18.0,508.799988,379.100006,417.01000660000005,0.0,0.0,8266.0,0.0,255.0,
1399.0,16.0,18.82353,58.431374,88.0,-1.5625,0.0,44.0,54.117645,54.901962,22.745098,38.823528,21.568628,0.0,102.0,2.745098,50.0,18.0,508.799988,379.100006,417.01000660000005,0.0,0.0,8266.0,0.0,255.0,
1545.25,20.0,20.784313,43.137257,88.0,-1.5625,-0.78125,43.0,54.117645,54.901962,22.745098,38.823528,21.568628,0.0,102.0,2.745098,50.0,21.0,508.799988,379.100006,417.01000660000005,0.0,0.0,8266.0,0.0,255.0,
1545.25,20.0,20.784313,43.137257,88.0,-1.5625,-0.78125,43.0,55.686275,54.901962,22.745098,38.823528,21.568628,0.0,102.0,2.745098,50.0,21.0,508.799988,379.100006,417.01000660000005,79.215683,0.0,8266.0,0.0,255.0,
1545.25,20.0,20.784313,43.137257,88.0,-1.5625,-0.78125,43.0,55.686275,53.725491,21.960785,37.64706,20.784313,0.0,102.0,1.960784,50.0,21.0,510.5,379.700012,417.6700132,79.215683,0.0,8266.0,0.0,255.0,
1545.25,20.0,20.784313,36.07843,88.0,-1.5625,-0.78125,43.0,55.686275,53.725491,21.960785,37.64706,20.784313,0.0,102.0,1.960784,50.0,21.0,510.5,379.700012,417.6700132,79.215683,0.0,8266.0,0.0,255.0,
1646.75,24.0,21.17647,36.07843,88.0,-0.78125,3.90625,39.0,55.686275,53.725491,21.960785,37.64706,20.784313,0.0,102.0,1.960784,50.0,24.0,510.5,379.700012,417.6700132,79.215683,0.0,8266.0,0.0,255.0,
1646.75,24.0,21.17647,36.07843,88.0,-0.78125,3.90625,39.0,56.862743,53.725491,21.960785,37.64706,20.784313,0.0,102.0,1.960784,50.0,24.0,511.400024,380.100006,418.1100066,90.196075,0.0,8266.0,0.0,255.0,
1646.75,24.0,21.17647,36.07843,88.0,-0.78125,3.90625,39.0,56.862743,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,50.0,24.0,511.400024,380.100006,418.1100066,90.196075,0.0,8266.0,0.0,255.0,
1713.25,24.0,21.17647,50.196079,88.0,-2.34375,2.34375,51.0,56.862743,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,50.0,19.0,511.400024,380.100006,418.1100066,90.196075,0.0,8266.0,0.0,255.0,
1713.25,24.0,22.352942,50.196079,88.0,-2.34375,2.34375,51.0,56.862743,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,50.0,19.0,511.400024,380.100006,418.1100066,90.196075,0.0,8266.0,0.0,255.0,
1713.25,24.0,22.352942,50.196079,88.0,-2.34375,2.34375,51.0,56.470589,56.07843,16.078432,31.764706,18.82353,0.0,102.0,3.529412,50.0,19.0,513.200012,380.799988,418.87998680000004,94.509804,0.0,8266.0,0.0,255.0,
1713.25,24.0,22.352942,50.196079,88.0,-2.34375,2.34375,51.0,56.470589,56.07843,24.313726,40.0,22.352942,0.0,102.0,3.529412,50.0,19.0,513.200012,380.799988,418.87998680000004,94.509804,0.0,8266.0,0.0,255.0,
1825.0,26.0,18.82353,30.980392,87.0,-1.5625,-3.90625,23.0,56.470589,56.07843,24.313726,40.0,22.352942,0.0,102.0,3.529412,50.0,17.0,513.200012,380.799988,418.87998680000004,94.509804,0.0,8266.0,0.0,255.0,
1825.0,26.0,18.82353,30.980392,87.0,-1.5625,-3.90625,23.0,55.686275,56.07843,24.313726,40.0,22.352942,0.0,102.0,3.529412,50.0,17.0,513.200012,380.799988,418.87998680000004,0.0,0.0,8266.0,0.0,255.0,
1825.0,26.0,18.82353,30.980392,87.0,-1.5625,-3.90625,23.0,55.686275,61.960785,30.588236,46.274509,27.843138,0.0,102.0,8.235294,50.0,17.0,515.799988,382.200012,420.4200132,0.0,0.0,8266.0,0.0,255.0,
1825.0,26.0,18.82353,81.960785,87.0,-1.5625,-3.90625,23.0,55.686275,61.960785,30.588236,46.274509,27.843138,0.0,102.0,8.235294,50.0,17.0,515.799988,382.200012,420.4200132,0.0,0.0,8266.0,0.0,255.0,
1564.75,30.0,26.666666,81.960785,87.0,-5.46875,-5.46875,83.0,55.686275,61.960785,30.588236,46.274509,27.843138,0.0,102.0,8.235294,49.0,7.0,515.799988,382.200012,420.4200132,0.0,0.0,8266.0,0.0,255.0,
1564.75,30.0,26.666666,81.960785,87.0,-5.46875,-5.46875,83.0,54.117645,61.960785,30.588236,46.274509,27.843138,0.0,102.0,8.235294,49.0,7.0,520.599976,385.0,423.50000000000006,88.627449,0.0,8266.0,0.0,255.0,
1564.75,30.0,26.666666,81.960785,87.0,-5.46875,-5.46875,83.0,54.117645,56.470589,25.490196,41.568626,23.137255,0.0,102.0,3.921569,49.0,7.0,520.599976,385.0,423.50000000000006,88.627449,0.0,8266.0,0.0,255.0,
1856.25,38.0,26.666666,50.588234,87.0,-2.34375,3.125,51.0,54.117645,56.470589,25.490196,41.568626,23.137255,0.0,102.0,3.921569,49.0,7.0,520.599976,385.0,423.50000000000006,88.627449,0.0,8266.0,0.0,255.0,
1856.25,38.0,22.745098,50.588234,87.0,-2.34375,3.125,51.0,54.117645,56.470589,25.490196,41.568626,23.137255,0.0,102.0,3.921569,49.0,22.0,520.599976,385.0,423.50000000000006,88.627449,0.0,8266.0,0.0,255.0,
1856.25,38.0,22.745098,50.588234,87.0,-2.34375,3.125,51.0,51.372547,50.196079,25.490196,41.568626,23.137255,0.0,102.0,0.0,49.0,22.0,523.5,388.399994,427.2399934,0.0,0.0,8266.0,0.0,255.0,
1856.25,38.0,22.745098,50.588234,87.0,-2.34375,3.125,51.0,51.372547,50.196079,21.17647,37.254902,20.784313,0.0,102.0,0.0,49.0,22.0,523.5,388.399994,427.2399934,0.0,0.0,8266.0,0.0,255.0,
1846.0,38.0,19.607843,27.843138,86.0,0.78125,3.90625,28.0,51.372547,50.196079,21.17647,37.254902,20.784313,0.0,102.0,0.0,49.0,27.0,523.5,388.399994,427.2399934,0.0,0.0,8266.0,0.0,255.0,
1846.0,38.0,19.607843,27.843138,86.0,0.78125,3.90625,28.0,54.509804,50.196079,21.17647,37.254902,20.784313,0.0,102.0,0.0,49.0,27.0,523.5,388.399994,427.2399934,28.627451,0.0,8266.0,0.0,255.0,
1846.0,38.0,19.607843,27.843138,86.0,0.78125,3.90625,28.0,54.509804,52.156864,20.392157,36.470589,19.607843,0.0,102.0,1.176471,49.0,27.0,527.799988,389.799988,428.7799868,28.627451,0.0,8266.0,0.0,255.0,
1846.0,38.0,19.607843,26.274509,86.0,0.78125,3.90625,28.0,54.509804,52.156864,20.392157,36.470589,19.607843,0.0,102.0,1.176471,49.0,27.0,527.799988,389.799988,428.7799868,28.627451,0.0,8266.0,0.0,255.0,
1859.25,38.0,20.0,26.274509,86.0,0.78125,2.34375,28.0,54.509804,52.156864,20.392157,36.470589,19.607843,0.0,102.0,1.176471,50.0,27.0,527.799988,389.799988,428.7799868,28.627451,0.0,8266.0,0.0,255.0,
1859.25,38.0,20.0,26.274509,86.0,0.78125,2.34375,28.0,56.470589,52.156864,20.392157,36.470589,19.607843,0.0,102.0,1.176471,50.0,27.0,530.599976,389.799988,428.7799868,36.470589,0.0,8266.0,0.0,255.0,
1859.25,38.0,20.0,26.274509,86.0,0.78125,2.34375,28.0,56.470589,52.549019,21.17647,37.254902,20.0,0.0,102.0,1.568627,50.0,27.0,530.599976,392.100006,431.31000660000007,36.470589,0.0,8266.0,0.0,255.0,
1878.0,38.0,20.0,27.058823,86.0,0.0,7.03125,28.0,56.470589,52.549019,21.17647,37.254902,20.0,0.0,102.0,1.568627,50.0,27.0,530.599976,392.100006,431.31000660000007,36.470589,0.0,8266.0,0.0,255.0,
1878.0,38.0,20.0,27.058823,86.0,0.0,7.03125,28.0,56.470589,52.549019,21.17647,37.254902,20.0,0.0,102.0,1.568627,50.0,28.0,530.599976,392.100006,431.31000660000007,36.470589,0.0,8266.0,0.0,255.0,
1878.0,38.0,20.0,27.058823,86.0,0.0,7.03125,28.0,55.686275,52.549019,21.17647,37.254902,20.0,0.0,102.0,1.568627,50.0,28.0,532.599976,393.799988,433.1799868,49.019608,0.0,8266.0,0.0,255.0,
1878.0,38.0,20.0,27.058823,86.0,0.0,7.03125,28.0,55.686275,52.549019,21.17647,37.254902,20.0,0.0,102.0,1.568627,50.0,28.0,532.599976,393.799988,433.1799868,49.019608,0.0,8266.0,0.0,255.0,
1897.5,39.0,20.0,27.450981,86.0,0.0,0.78125,28.0,55.686275,52.549019,21.17647,37.254902,20.0,0.0,102.0,1.568627,50.0,28.0,532.599976,393.799988,433.1799868,49.019608,0.0,8266.0,0.0,255.0,
1897.5,39.0,20.0,27.450981,86.0,0.0,0.78125,28.0,60.392159,52.549019,21.17647,37.254902,20.0,0.0,102.0,1.568627,50.0,28.0,532.599976,393.799988,433.1799868,73.725487,0.0,8266.0,0.0,255.0,
1897.5,39.0,20.0,27.450981,86.0,0.0,0.78125,28.0,60.392159,54.509804,23.137255,39.215687,22.352942,0.0,102.0,2.745098,50.0,28.0,533.299988,395.200012,434.72001320000004,73.725487,0.0,8266.0,0.0,255.0,
1897.5,39.0,20.0,27.450981,86.0,0.0,0.78125,28.0,60.392159,54.509804,23.137255,39.215687,22.352942,0.0,102.0,2.745098,50.0,28.0,533.299988,395.200012,434.72001320000004,73.725487,0.0,8266.0,0.0,255.0,
1922.5,39.0,21.960785,42.745098,86.0,-1.5625,0.78125,42.0,60.392159,54.509804,23.137255,39.215687,22.352942,0.0,102.0,2.745098,50.0,24.0,533.299988,395.200012,434.72001320000004,73.725487,0.0,8266.0,0.0,255.0,
1922.5,39.0,21.960785,42.745098,86.0,-1.5625,0.78125,42.0,63.529411,54.509804,23.137255,39.215687,22.352942,0.0,102.0,2.745098,50.0,24.0,535.0,395.200012,434.72001320000004,76.862747,0.0,8266.0,0.0,255.0,
1922.5,39.0,21.960785,42.745098,86.0,-1.5625,0.78125,42.0,63.529411,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.392157,50.0,24.0,535.0,396.0,435.6,76.862747,0.0,8266.0,0.0,255.0,
1407.0,39.0,21.960785,20.0,86.0,-1.5625,-3.90625,24.0,63.529411,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.392157,50.0,24.0,535.0,396.0,435.6,76.862747,0.0,8266.0,0.0,255.0,
1407.0,40.0,18.82353,20.0,86.0,-1.5625,-3.90625,24.0,63.529411,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.392157,50.0,6.0,535.0,396.0,435.6,76.862747,0.0,8266.0,0.0,255.0,
1407.0,40.0,18.82353,20.0,86.0,-1.5625,-3.90625,24.0,70.588234,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,50.0,6.0,536.099976,397.100006,436.81000660000007,0.0,0.0,8266.0,0.0,255.0,
1407.0,40.0,18.82353,20.0,86.0,-1.5625,-3.90625,24.0,70.588234,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,50.0,6.0,536.099976,397.100006,436.81000660000007,0.0,0.0,8266.0,0.0,255.0,
952.25,38.0,18.82353,35.294117,86.0,-1.5625,-3.90625,37.0,70.588234,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,50.0,0.0,536.099976,397.100006,436.81000660000007,0.0,0.0,8266.0,0.0,255.0,
952.25,38.0,18.82353,35.294117,86.0,-1.5625,-3.90625,37.0,59.607841,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,50.0,0.0,536.099976,397.100006,436.81000660000007,0.0,0.0,8266.0,0.0,255.0,
952.25,38.0,18.82353,35.294117,86.0,-1.5625,-3.90625,37.0,59.607841,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,50.0,0.0,536.400024,397.799988,437.57998680000003,0.0,0.0,8266.0,0.0,255.0,
952.25,38.0,18.82353,35.294117,86.0,-1.5625,-3.90625,37.0,59.607841,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,50.0,0.0,536.400024,397.799988,437.57998680000003,0.0,0.0,8266.0,0.0,255.0,
946.0,34.0,18.82353,35.686275,86.0,-1.5625,-3.90625,38.0,59.607841,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,50.0,0.0,536.400024,397.799988,437.57998680000003,0.0,0.0,8266.0,0.0,255.0,
946.0,34.0,18.82353,35.686275,86.0,-1.5625,-3.90625,38.0,63.137257,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,50.0,0.0,536.299988,397.799988,437.57998680000003,0.0,0.0,8266.0,0.0,255.0,
946.0,34.0,18.82353,35.686275,86.0,-1.5625,-3.90625,38.0,63.137257,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,50.0,0.0,536.299988,398.0,437.8,0.0,0.0,8266.0,0.0,255.0,
946.0,34.0,18.82353,35.294117,86.0,-1.5625,-3.90625,36.0,63.137257,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,50.0,0.0,536.299988,398.0,437.8,0.0,0.0,8266.0,0.0,255.0,
962.5,29.0,18.82353,35.294117,86.0,-1.5625,-3.90625,36.0,63.137257,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,50.0,0.0,536.299988,398.0,437.8,0.0,0.0,8266.0,0.0,255.0,
962.5,29.0,18.82353,35.294117,86.0,-1.5625,-3.90625,36.0,65.490196,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,50.0,0.0,535.799988,398.0,437.8,0.0,0.0,8266.0,0.0,255.0,
962.5,29.0,18.82353,35.294117,86.0,-1.5625,-3.90625,36.0,65.490196,48.235294,16.078432,31.764706,16.470589,0.0,102.0,0.0,50.0,0.0,535.799988,398.0,437.8,0.0,0.0,8266.0,0.0,255.0,
678.0,23.0,16.470589,25.09804,87.0,-1.5625,-3.90625,29.0,65.490196,48.235294,16.078432,31.764706,16.470589,0.0,102.0,0.0,50.0,0.0,535.799988,398.0,437.8,0.0,0.0,8266.0,0.0,255.0,
678.0,23.0,16.470589,25.09804,87.0,-1.5625,-3.90625,29.0,62.35294,48.235294,16.078432,31.764706,16.470589,0.0,102.0,0.0,50.0,0.0,535.799988,398.0,437.8,0.0,0.0,8266.0,0.0,255.0,
678.0,23.0,16.470589,25.09804,87.0,-1.5625,-3.90625,29.0,62.35294,48.235294,16.078432,31.764706,16.470589,0.0,102.0,0.0,50.0,0.0,534.900024,397.600006,437.3600066,0.0,0.0,8266.0,0.0,255.0,
678.0,23.0,16.470589,25.09804,87.0,-1.5625,-3.90625,29.0,62.35294,48.235294,16.078432,31.764706,16.470589,0.0,102.0,0.0,50.0,0.0,534.900024,397.600006,437.3600066,0.0,0.0,8266.0,0.0,255.0,
707.75,15.0,16.470589,27.843138,87.0,-1.5625,-3.90625,30.0,62.35294,48.235294,16.078432,31.764706,16.470589,0.0,102.0,0.0,51.0,-3.0,534.900024,397.600006,437.3600066,0.0,0.0,8266.0,0.0,255.0,
707.75,15.0,16.470589,27.843138,87.0,-1.5625,-3.90625,30.0,63.137257,48.235294,16.078432,31.764706,16.470589,0.0,102.0,0.0,51.0,-3.0,534.900024,397.600006,437.3600066,0.0,0.0,8266.0,0.0,255.0,
707.75,15.0,16.470589,27.843138,87.0,-1.5625,-3.90625,30.0,63.137257,48.235294,16.078432,31.764706,16.470589,0.0,102.0,0.0,51.0,-3.0,533.5,397.100006,436.81000660000007,0.0,0.0,8266.0,0.0,255.0,
707.75,15.0,16.470589,27.843138,88.0,-1.5625,-3.90625,30.0,63.137257,48.235294,16.078432,31.764706,16.470589,0.0,102.0,0.0,51.0,-3.0,533.5,397.100006,436.81000660000007,0.0,0.0,8266.0,0.0,255.0,
717.0,9.0,16.470589,27.843138,88.0,-1.5625,-3.90625,29.0,63.137257,48.235294,16.078432,31.764706,16.470589,0.0,102.0,0.0,51.0,-2.0,533.5,397.100006,436.81000660000007,0.0,0.0,8266.0,0.0,255.0,
717.0,9.0,16.470589,27.843138,88.0,-1.5625,-3.90625,29.0,63.137257,48.235294,16.078432,31.764706,16.470589,0.0,102.0,0.0,51.0,-2.0,531.900024,396.299988,435.9299868,0.0,0.0,8266.0,0.0,255.0,
717.0,9.0,16.470589,27.843138,88.0,-1.5625,-3.90625,29.0,63.137257,48.235294,16.078432,31.764706,16.470589,0.0,102.0,0.0,51.0,-2.0,531.900024,396.299988,435.9299868,0.0,0.0,8266.0,0.0,255.0,
731.25,3.0,16.470589,27.450981,88.0,-1.5625,-3.90625,28.0,63.137257,48.235294,16.078432,31.764706,16.470589,0.0,102.0,0.0,51.0,-3.0,531.900024,396.299988,435.9299868,0.0,0.0,8266.0,0.0,255.0,
731.25,3.0,16.470589,27.450981,88.0,-1.5625,-3.90625,28.0,59.607841,48.235294,16.078432,31.764706,16.470589,0.0,102.0,0.0,51.0,-3.0,531.900024,396.299988,435.9299868,0.0,0.0,8266.0,0.0,255.0,
731.25,3.0,16.470589,27.450981,88.0,-1.5625,-3.90625,28.0,59.607841,48.235294,16.078432,31.764706,16.470589,0.0,102.0,0.0,51.0,-3.0,531.099976,395.799988,435.37998680000004,0.0,0.0,8266.0,0.0,255.0,
731.25,3.0,16.470589,27.450981,88.0,-1.5625,-3.90625,28.0,59.607841,48.235294,16.078432,31.764706,16.470589,0.0,102.0,0.0,51.0,-3.0,531.099976,395.799988,435.37998680000004,0.0,0.0,8266.0,0.0,255.0,
767.0,3.0,17.647058,50.196079,88.0,-1.5625,-3.90625,48.0,59.607841,48.235294,16.078432,31.764706,16.470589,0.0,102.0,0.0,51.0,2.0,531.099976,395.799988,435.37998680000004,0.0,0.0,8266.0,0.0,255.0,
767.0,3.0,17.647058,50.196079,88.0,-1.5625,-3.90625,48.0,57.64706,48.235294,16.078432,31.764706,16.470589,0.0,102.0,0.0,51.0,2.0,531.099976,395.799988,435.37998680000004,0.0,0.0,8266.0,0.0,255.0,
767.0,3.0,17.647058,50.196079,88.0,-1.5625,-3.90625,48.0,57.64706,48.627453,16.078432,31.764706,16.862745,0.0,102.0,0.0,51.0,2.0,529.400024,394.899994,434.38999340000004,0.0,0.0,8267.0,0.0,255.0,
767.0,3.0,17.647058,28.627451,88.0,-1.5625,-3.90625,48.0,57.64706,48.627453,16.078432,31.764706,16.862745,0.0,102.0,0.0,51.0,2.0,529.400024,394.899994,434.38999340000004,0.0,0.0,8267.0,0.0,255.0,
731.25,4.0,16.470589,28.627451,88.0,-1.5625,-3.90625,30.0,57.64706,48.627453,16.078432,31.764706,16.862745,0.0,102.0,0.0,51.0,-2.0,529.400024,394.899994,434.38999340000004,0.0,0.0,8267.0,0.0,255.0,
731.25,4.0,16.470589,28.627451,88.0,-1.5625,-3.90625,30.0,54.901962,48.627453,16.078432,31.764706,16.862745,0.0,102.0,0.0,51.0,-2.0,527.599976,393.799988,433.1799868,0.0,0.0,8267.0,0.0,255.0,
731.25,4.0,16.470589,28.627451,88.0,-1.5625,-3.90625,30.0,54.901962,48.235294,16.078432,31.764706,16.470589,0.0,102.0,0.0,51.0,-2.0,527.599976,393.799988,433.1799868,0.0,0.0,8267.0,0.0,255.0,
